strain,growth_rate_ratio,mtdna_ratio,simulation_index,time,mean_h,nspl,ndau,ngen,startbud
WT and WT,1.0,1.0,24,4.45108893,0.49466145833333336,5,11,14,32
WT and WT,1.0,1.0,24,5.93478524,0.4972005208333333,5,11,14,32
WT and WT,1.0,1.0,24,7.41848155,0.4964192708333333,5,11,14,32
WT and WT,1.0,1.0,24,8.90217786,0.49586588541666665,5,11,14,32
WT and WT,1.0,1.0,24,10.385874170000001,0.4962646484375,5,11,14,32
WT and WT,1.0,1.0,24,11.86957048,0.49603678385416666,5,11,14,32
WT and WT,1.0,1.0,24,13.35326679,0.49606526692708336,5,11,14,32
WT and WT,1.0,1.0,24,14.8369631,0.49577128092447914,5,11,14,32
WT and WT,1.0,1.0,24,16.32065941,0.49585164388020836,5,11,14,32
WT and WT,1.0,1.0,24,17.80435572,0.4958813985188802,5,11,14,32
WT and WT,1.0,1.0,24,19.28805203,0.49595235188802084,5,11,14,32
WT and WT,1.0,1.0,24,20.771748340000002,0.4960191090901693,5,11,14,32
WT and WT,1.0,1.0,25,0.0,0.5,5,11,14,32
WT and WT,1.0,1.0,25,1.48369631,0.49947916666666664,5,11,14,32
WT and WT,1.0,1.0,25,2.96739262,0.5046875,5,11,14,32
WT and WT,1.0,1.0,25,4.45108893,0.512890625,5,11,14,32
WT and WT,1.0,1.0,25,5.93478524,0.5194661458333333,5,11,14,32
WT and WT,1.0,1.0,25,7.41848155,0.5192057291666666,5,11,14,32
WT and WT,1.0,1.0,25,8.90217786,0.5224283854166667,5,11,14,32
WT and WT,1.0,1.0,25,10.385874170000001,0.5232503255208333,5,11,14,32
WT and WT,1.0,1.0,25,11.86957048,0.52247314453125,5,11,14,32
WT and WT,1.0,1.0,25,13.35326679,0.5227620442708333,5,11,14,32
WT and WT,1.0,1.0,25,14.8369631,0.5228922526041667,5,11,14,32
WT and WT,1.0,1.0,25,16.32065941,0.5228612263997395,5,11,14,32
WT and WT,1.0,1.0,25,17.80435572,0.5228141784667969,5,11,14,32
WT and WT,1.0,1.0,25,19.28805203,0.5227397918701172,5,11,14,32
WT and WT,1.0,1.0,25,20.771748340000002,0.5227325439453125,5,11,14,32
WT and WT,1.0,1.0,26,0.0,0.5,5,11,14,32
WT and WT,1.0,1.0,26,1.48369631,0.49895833333333334,5,11,14,32
WT and WT,1.0,1.0,26,2.96739262,0.509375,5,11,14,32
WT and WT,1.0,1.0,26,4.45108893,0.5110677083333334,5,11,14,32
WT and WT,1.0,1.0,26,5.93478524,0.5145182291666667,5,11,14,32
WT and WT,1.0,1.0,26,7.41848155,0.5105143229166667,5,11,14,32
WT and WT,1.0,1.0,26,8.90217786,0.5122233072916667,5,11,14,32
WT and WT,1.0,1.0,26,10.385874170000001,0.5103922526041667,5,11,14,32
WT and WT,1.0,1.0,26,11.86957048,0.51077880859375,5,11,14,32
WT and WT,1.0,1.0,26,13.35326679,0.5101114908854166,5,11,14,32
WT and WT,1.0,1.0,26,14.8369631,0.510101318359375,5,11,14,32
WT and WT,1.0,1.0,26,16.32065941,0.5101150512695313,5,11,14,32
WT and WT,1.0,1.0,26,17.80435572,0.5102587381998698,5,11,14,32
WT and WT,1.0,1.0,26,19.28805203,0.5102124532063802,5,11,14,32
WT and WT,1.0,1.0,26,20.771748340000002,0.5102198918660482,5,11,14,32
WT and WT,1.0,1.0,27,0.0,0.5,5,11,14,32
WT and WT,1.0,1.0,27,1.48369631,0.5041666666666667,5,11,14,32
WT and WT,1.0,1.0,27,2.96739262,0.5104166666666666,5,11,14,32
WT and WT,1.0,1.0,27,4.45108893,0.5147135416666667,5,11,14,32
WT and WT,1.0,1.0,27,5.93478524,0.5151041666666667,5,11,14,32
WT and WT,1.0,1.0,27,7.41848155,0.5175455729166667,5,11,14,32
WT and WT,1.0,1.0,27,8.90217786,0.517578125,5,11,14,32
WT and WT,1.0,1.0,27,10.385874170000001,0.5171549479166667,5,11,14,32
WT and WT,1.0,1.0,27,11.86957048,0.51728515625,5,11,14,32
WT and WT,1.0,1.0,27,13.35326679,0.5176554361979167,5,11,14,32
WT and WT,1.0,1.0,27,14.8369631,0.5176961263020833,5,11,14,32
WT and WT,1.0,1.0,27,16.32065941,0.5177205403645834,5,11,14,32
WT and WT,1.0,1.0,27,17.80435572,0.5177851359049479,5,11,14,32
WT and WT,1.0,1.0,27,19.28805203,0.5177815755208334,5,11,14,32
WT and WT,1.0,1.0,27,20.771748340000002,0.5178030649820964,5,11,14,32
WT and WT,1.0,1.0,28,0.0,0.5,5,11,14,32
WT and WT,1.0,1.0,28,1.48369631,0.5026041666666666,5,11,14,32
WT and WT,1.0,1.0,28,2.96739262,0.5028645833333333,5,11,14,32
WT and WT,1.0,1.0,28,4.45108893,0.5020833333333333,5,11,14,32
WT and WT,1.0,1.0,28,5.93478524,0.5012369791666667,5,11,14,32
WT and WT,1.0,1.0,28,7.41848155,0.4996744791666667,5,11,14,32
WT and WT,1.0,1.0,28,8.90217786,0.5012532552083333,5,11,14,32
WT and WT,1.0,1.0,28,10.385874170000001,0.5020100911458333,5,11,14,32
WT and WT,1.0,1.0,28,11.86957048,0.50216064453125,5,11,14,32
WT and WT,1.0,1.0,28,13.35326679,0.5024332682291667,5,11,14,32
WT and WT,1.0,1.0,28,14.8369631,0.5023101806640625,5,11,14,32
WT and WT,1.0,1.0,28,16.32065941,0.5022171020507813,5,11,14,32
WT and WT,1.0,1.0,28,17.80435572,0.5020245869954427,5,11,14,32
WT and WT,1.0,1.0,28,19.28805203,0.5019901275634766,5,11,14,32
WT and WT,1.0,1.0,28,20.771748340000002,0.5020436604817708,5,11,14,32
WT and WT,1.0,1.0,29,0.0,0.5,5,11,14,32
WT and WT,1.0,1.0,29,1.48369631,0.503125,5,11,14,32
WT and WT,1.0,1.0,29,2.96739262,0.5044270833333333,5,11,14,32
WT and WT,1.0,1.0,29,4.45108893,0.5044270833333333,5,11,14,32
WT and WT,1.0,1.0,29,5.93478524,0.5016276041666666,5,11,14,32
WT and WT,1.0,1.0,29,7.41848155,0.4998046875,5,11,14,32
WT and WT,1.0,1.0,29,8.90217786,0.49659830729166665,5,11,14,32
WT and WT,1.0,1.0,29,10.385874170000001,0.4956298828125,5,11,14,32
WT and WT,1.0,1.0,29,11.86957048,0.4958699544270833,5,11,14,32
WT and WT,1.0,1.0,29,13.35326679,0.495770263671875,5,11,14,32
WT and WT,1.0,1.0,29,14.8369631,0.4956919352213542,5,11,14,32
WT and WT,1.0,1.0,29,16.32065941,0.4957377115885417,5,11,14,32
WT and WT,1.0,1.0,29,17.80435572,0.49578959147135415,5,11,14,32
WT and WT,1.0,1.0,29,19.28805203,0.4957433064778646,5,11,14,32
WT and WT,1.0,1.0,29,20.771748340000002,0.49573853810628254,5,11,14,32
WT and WT,1.0,1.0,30,0.0,0.5,5,11,14,32
WT and WT,1.0,1.0,30,1.48369631,0.5036458333333333,5,11,14,32
WT and WT,1.0,1.0,30,2.96739262,0.5067708333333333,5,11,14,32
WT and WT,1.0,1.0,30,4.45108893,0.5096354166666667,5,11,14,32
WT and WT,1.0,1.0,30,5.93478524,0.50859375,5,11,14,32
WT and WT,1.0,1.0,30,7.41848155,0.5064127604166667,5,11,14,32
WT and WT,1.0,1.0,30,8.90217786,0.5080729166666667,5,11,14,32
WT and WT,1.0,1.0,30,10.385874170000001,0.508349609375,5,11,14,32
WT and WT,1.0,1.0,30,11.86957048,0.5086507161458333,5,11,14,32
WT and WT,1.0,1.0,30,13.35326679,0.50928955078125,5,11,14,32
WT and WT,1.0,1.0,30,14.8369631,0.5094797770182292,5,11,14,32
WT and WT,1.0,1.0,30,16.32065941,0.5093276977539063,5,11,14,32
WT and WT,1.0,1.0,30,17.80435572,0.5095326741536458,5,11,14,32
WT and WT,1.0,1.0,30,19.28805203,0.5095272064208984,5,11,14,32
WT and WT,1.0,1.0,30,20.771748340000002,0.5095115661621094,5,11,14,32
WT and WT,1.0,1.0,31,0.0,0.5,5,11,14,32
WT and WT,1.0,1.0,31,1.48369631,0.5020833333333333,5,11,14,32
WT and WT,1.0,1.0,31,2.96739262,0.5033854166666667,5,11,14,32
WT and WT,1.0,1.0,31,4.45108893,0.5005208333333333,5,11,14,32
WT and WT,1.0,1.0,31,5.93478524,0.49440104166666665,5,11,14,32
WT and WT,1.0,1.0,31,7.41848155,0.49456380208333334,5,11,14,32
WT and WT,1.0,1.0,31,8.90217786,0.49049479166666665,5,11,14,32
WT and WT,1.0,1.0,31,10.385874170000001,0.49112141927083336,5,11,14,32
WT and WT,1.0,1.0,31,11.86957048,0.4900146484375,5,11,14,32
WT and WT,1.0,1.0,31,13.35326679,0.488653564453125,5,11,14,32
WT and WT,1.0,1.0,31,14.8369631,0.48877360026041666,5,11,14,32
WT and WT,1.0,1.0,31,16.32065941,0.48872222900390627,5,11,14,32
WT and WT,1.0,1.0,31,17.80435572,0.48869476318359373,5,11,14,32
WT and WT,1.0,1.0,31,19.28805203,0.48863754272460935,5,11,14,32
WT and WT,1.0,1.0,31,20.771748340000002,0.48862037658691404,5,11,14,32
WT and WT,1.0,1.0,32,0.0,0.5,5,11,14,32
WT and WT,1.0,1.0,32,1.48369631,0.5,5,11,14,32
WT and WT,1.0,1.0,32,2.96739262,0.49765625,5,11,14,32
WT and WT,1.0,1.0,32,4.45108893,0.5020833333333333,5,11,14,32
WT and WT,1.0,1.0,32,5.93478524,0.4993489583333333,5,11,14,32
WT and WT,1.0,1.0,32,7.41848155,0.4986979166666667,5,11,14,32
WT and WT,1.0,1.0,32,8.90217786,0.500244140625,5,11,14,32
WT and WT,1.0,1.0,32,10.385874170000001,0.50087890625,5,11,14,32
WT and WT,1.0,1.0,32,11.86957048,0.5007771809895833,5,11,14,32
WT and WT,1.0,1.0,32,13.35326679,0.5002543131510416,5,11,14,32
WT and WT,1.0,1.0,32,14.8369631,0.5008738199869792,5,11,14,32
WT and WT,1.0,1.0,32,16.32065941,0.5007715861002604,5,11,14,32
WT and WT,1.0,1.0,32,17.80435572,0.5009028116861979,5,11,14,32
WT and WT,1.0,1.0,32,19.28805203,0.5009478251139323,5,11,14,32
WT and WT,1.0,1.0,32,20.771748340000002,0.5009224573771159,5,11,14,32
WT and WT,1.0,1.0,33,0.0,0.5,5,11,14,32
WT and WT,1.0,1.0,33,1.48369631,0.49635416666666665,5,11,14,32
WT and WT,1.0,1.0,33,2.96739262,0.4979166666666667,5,11,14,32
WT and WT,1.0,1.0,33,4.45108893,0.49765625,5,11,14,32
WT and WT,1.0,1.0,33,5.93478524,0.49680989583333335,5,11,14,32
WT and WT,1.0,1.0,33,7.41848155,0.4969075520833333,5,11,14,32
WT and WT,1.0,1.0,33,8.90217786,0.4949544270833333,5,11,14,32
WT and WT,1.0,1.0,33,10.385874170000001,0.4946695963541667,5,11,14,32
WT and WT,1.0,1.0,33,11.86957048,0.4951253255208333,5,11,14,32
WT and WT,1.0,1.0,33,13.35326679,0.495733642578125,5,11,14,32
WT and WT,1.0,1.0,33,14.8369631,0.4955841064453125,5,11,14,32
WT and WT,1.0,1.0,33,16.32065941,0.4953684488932292,5,11,14,32
WT and WT,1.0,1.0,33,17.80435572,0.4951421101888021,5,11,14,32
WT and WT,1.0,1.0,33,19.28805203,0.4950831095377604,5,11,14,32
WT and WT,1.0,1.0,33,20.771748340000002,0.4950359344482422,5,11,14,32
WT and WT,1.0,1.0,34,0.0,0.5,5,11,14,32
WT and WT,1.0,1.0,34,1.48369631,0.5041666666666667,5,11,14,32
WT and WT,1.0,1.0,34,2.96739262,0.5098958333333333,5,11,14,32
WT and WT,1.0,1.0,34,4.45108893,0.5123697916666666,5,11,14,32
WT and WT,1.0,1.0,34,5.93478524,0.5145182291666667,5,11,14,32
WT and WT,1.0,1.0,34,7.41848155,0.5163736979166667,5,11,14,32
WT and WT,1.0,1.0,34,8.90217786,0.517919921875,5,11,14,32
WT and WT,1.0,1.0,34,10.385874170000001,0.5158935546875,5,11,14,32
WT and WT,1.0,1.0,34,11.86957048,0.5150594075520833,5,11,14,32
WT and WT,1.0,1.0,34,13.35326679,0.51563720703125,5,11,14,32
WT and WT,1.0,1.0,34,14.8369631,0.5157389322916667,5,11,14,32
WT and WT,1.0,1.0,34,16.32065941,0.5157465616861979,5,11,14,32
WT and WT,1.0,1.0,34,17.80435572,0.515618642171224,5,11,14,32
WT and WT,1.0,1.0,34,19.28805203,0.5157182057698567,5,11,14,32
WT and WT,1.0,1.0,34,20.771748340000002,0.5157349904378256,5,11,14,32
WT and WT,1.0,1.0,35,0.0,0.5,5,11,14,32
WT and WT,1.0,1.0,35,1.48369631,0.5026041666666666,5,11,14,32
WT and WT,1.0,1.0,35,2.96739262,0.5083333333333333,5,11,14,32
WT and WT,1.0,1.0,35,4.45108893,0.5119791666666667,5,11,14,32
WT and WT,1.0,1.0,35,5.93478524,0.5100911458333334,5,11,14,32
WT and WT,1.0,1.0,35,7.41848155,0.5082356770833333,5,11,14,32
WT and WT,1.0,1.0,35,8.90217786,0.5071126302083333,5,11,14,32
WT and WT,1.0,1.0,35,10.385874170000001,0.50673828125,5,11,14,32
WT and WT,1.0,1.0,35,11.86957048,0.50625,5,11,14,32
WT and WT,1.0,1.0,35,13.35326679,0.5064554850260417,5,11,14,32
WT and WT,1.0,1.0,35,14.8369631,0.5067616780598958,5,11,14,32
WT and WT,1.0,1.0,35,16.32065941,0.5066569010416667,5,11,14,32
WT and WT,1.0,1.0,35,17.80435572,0.5065622965494792,5,11,14,32
WT and WT,1.0,1.0,35,19.28805203,0.5064932505289713,5,11,14,32
WT and WT,1.0,1.0,35,20.771748340000002,0.5064919153849284,5,11,14,32
WT and WT,1.0,1.0,36,0.0,0.5,5,11,14,32
WT and WT,1.0,1.0,36,1.48369631,0.49635416666666665,5,11,14,32
WT and WT,1.0,1.0,36,2.96739262,0.5010416666666667,5,11,14,32
WT and WT,1.0,1.0,36,4.45108893,0.50546875,5,11,14,32
WT and WT,1.0,1.0,36,5.93478524,0.5035807291666666,5,11,14,32
WT and WT,1.0,1.0,36,7.41848155,0.5005533854166667,5,11,14,32
WT and WT,1.0,1.0,36,8.90217786,0.4990234375,5,11,14,32
WT and WT,1.0,1.0,36,10.385874170000001,0.49740397135416664,5,11,14,32
WT and WT,1.0,1.0,36,11.86957048,0.49656982421875,5,11,14,32
WT and WT,1.0,1.0,36,13.35326679,0.49703776041666664,5,11,14,32
WT and WT,1.0,1.0,36,14.8369631,0.4971364339192708,5,11,14,32
WT and WT,1.0,1.0,36,16.32065941,0.49678446451822916,5,11,14,32
WT and WT,1.0,1.0,36,17.80435572,0.4966089884440104,5,11,14,32
WT and WT,1.0,1.0,36,19.28805203,0.4965306599934896,5,11,14,32
WT and WT,1.0,1.0,36,20.771748340000002,0.4965607325236003,5,11,14,32
WT and WT,1.0,1.0,37,0.0,0.5,5,11,14,32
WT and WT,1.0,1.0,37,1.48369631,0.4979166666666667,5,11,14,32
WT and WT,1.0,1.0,37,2.96739262,0.4984375,5,11,14,32
WT and WT,1.0,1.0,37,4.45108893,0.5002604166666667,5,11,14,32
WT and WT,1.0,1.0,37,5.93478524,0.5039713541666667,5,11,14,32
WT and WT,1.0,1.0,37,7.41848155,0.49957682291666666,5,11,14,32
WT and WT,1.0,1.0,37,8.90217786,0.49801432291666664,5,11,14,32
WT and WT,1.0,1.0,37,10.385874170000001,0.5001708984375,5,11,14,32
WT and WT,1.0,1.0,37,11.86957048,0.5000569661458333,5,11,14,32
WT and WT,1.0,1.0,37,13.35326679,0.49926554361979164,5,11,14,32
WT and WT,1.0,1.0,37,14.8369631,0.49894307454427084,5,11,14,32
WT and WT,1.0,1.0,37,16.32065941,0.49900410970052084,5,11,14,32
WT and WT,1.0,1.0,37,17.80435572,0.49894917805989586,5,11,14,32
WT and WT,1.0,1.0,37,19.28805203,0.49887720743815106,5,11,14,32
WT and WT,1.0,1.0,37,20.771748340000002,0.4988725026448568,5,11,14,32
WT and WT,1.0,1.0,38,0.0,0.5,5,11,14,32
WT and WT,1.0,1.0,38,1.48369631,0.5020833333333333,5,11,14,32
WT and WT,1.0,1.0,38,2.96739262,0.50703125,5,11,14,32
WT and WT,1.0,1.0,38,4.45108893,0.5052083333333334,5,11,14,32
WT and WT,1.0,1.0,38,5.93478524,0.5092447916666667,5,11,14,32
WT and WT,1.0,1.0,38,7.41848155,0.508984375,5,11,14,32
WT and WT,1.0,1.0,38,8.90217786,0.5109049479166666,5,11,14,32
WT and WT,1.0,1.0,38,10.385874170000001,0.511962890625,5,11,14,32
WT and WT,1.0,1.0,38,11.86957048,0.51307373046875,5,11,14,32
WT and WT,1.0,1.0,38,13.35326679,0.5126993815104167,5,11,14,32
WT and WT,1.0,1.0,38,14.8369631,0.5127848307291667,5,11,14,32
WT and WT,1.0,1.0,38,16.32065941,0.5131429036458334,5,11,14,32
WT and WT,1.0,1.0,38,17.80435572,0.5130867004394531,5,11,14,32
WT and WT,1.0,1.0,38,19.28805203,0.5131158192952474,5,11,14,32
WT and WT,1.0,1.0,38,20.771748340000002,0.5130587895711263,5,11,14,32
WT and WT,1.0,1.0,39,0.0,0.5,5,11,14,32
WT and WT,1.0,1.0,39,1.48369631,0.49947916666666664,5,11,14,32
WT and WT,1.0,1.0,39,2.96739262,0.49661458333333336,5,11,14,32
WT and WT,1.0,1.0,39,4.45108893,0.4921875,5,11,14,32
WT and WT,1.0,1.0,39,5.93478524,0.49342447916666665,5,11,14,32
WT and WT,1.0,1.0,39,7.41848155,0.49313151041666664,5,11,14,32
WT and WT,1.0,1.0,39,8.90217786,0.49150390625,5,11,14,32
WT and WT,1.0,1.0,39,10.385874170000001,0.49405110677083336,5,11,14,32
WT and WT,1.0,1.0,39,11.86957048,0.49411214192708336,5,11,14,32
WT and WT,1.0,1.0,39,13.35326679,0.4938578287760417,5,11,14,32
WT and WT,1.0,1.0,39,14.8369631,0.4942576090494792,5,11,14,32
WT and WT,1.0,1.0,39,16.32065941,0.49401753743489585,5,11,14,32
WT and WT,1.0,1.0,39,17.80435572,0.49384002685546874,5,11,14,32
WT and WT,1.0,1.0,39,19.28805203,0.4938194274902344,5,11,14,32
WT and WT,1.0,1.0,39,20.771748340000002,0.49382101694742836,5,11,14,32
WT and WT,1.0,1.0,40,0.0,0.5,5,11,14,32
WT and WT,1.0,1.0,40,1.48369631,0.5005208333333333,5,11,14,32
WT and WT,1.0,1.0,40,2.96739262,0.50234375,5,11,14,32
WT and WT,1.0,1.0,40,4.45108893,0.5053385416666667,5,11,14,32
WT and WT,1.0,1.0,40,5.93478524,0.5095703125,5,11,14,32
WT and WT,1.0,1.0,40,7.41848155,0.5097005208333333,5,11,14,32
WT and WT,1.0,1.0,40,8.90217786,0.5096028645833334,5,11,14,32
WT and WT,1.0,1.0,40,10.385874170000001,0.5108154296875,5,11,14,32
WT and WT,1.0,1.0,40,11.86957048,0.5102701822916667,5,11,14,32
WT and WT,1.0,1.0,40,13.35326679,0.5096232096354166,5,11,14,32
WT and WT,1.0,1.0,40,14.8369631,0.5094930013020833,5,11,14,32
WT and WT,1.0,1.0,40,16.32065941,0.5098159790039063,5,11,14,32
WT and WT,1.0,1.0,40,17.80435572,0.5099039713541667,5,11,14,32
WT and WT,1.0,1.0,40,19.28805203,0.5100472768147787,5,11,14,32
WT and WT,1.0,1.0,40,20.771748340000002,0.5100183486938477,5,11,14,32
WT and WT,1.0,1.0,41,0.0,0.5,5,11,14,32
WT and WT,1.0,1.0,41,1.48369631,0.49583333333333335,5,11,14,32
WT and WT,1.0,1.0,41,2.96739262,0.49557291666666664,5,11,14,32
WT and WT,1.0,1.0,41,4.45108893,0.49388020833333335,5,11,14,32
WT and WT,1.0,1.0,41,5.93478524,0.49127604166666666,5,11,14,32
WT and WT,1.0,1.0,41,7.41848155,0.49069010416666664,5,11,14,32
WT and WT,1.0,1.0,41,8.90217786,0.49342447916666665,5,11,14,32
WT and WT,1.0,1.0,41,10.385874170000001,0.49313151041666664,5,11,14,32
WT and WT,1.0,1.0,41,11.86957048,0.49345296223958335,5,11,14,32
WT and WT,1.0,1.0,41,13.35326679,0.4933878580729167,5,11,14,32
WT and WT,1.0,1.0,41,14.8369631,0.4936981201171875,5,11,14,32
WT and WT,1.0,1.0,41,16.32065941,0.4934961954752604,5,11,14,32
WT and WT,1.0,1.0,41,17.80435572,0.49360911051432294,5,11,14,32
WT and WT,1.0,1.0,41,19.28805203,0.49359779357910155,5,11,14,32
WT and WT,1.0,1.0,41,20.771748340000002,0.4935622533162435,5,11,14,32
WT and WT,1.0,1.0,42,0.0,0.5,5,11,14,32
WT and WT,1.0,1.0,42,1.48369631,0.49895833333333334,5,11,14,32
WT and WT,1.0,1.0,42,2.96739262,0.49765625,5,11,14,32
WT and WT,1.0,1.0,42,4.45108893,0.4984375,5,11,14,32
WT and WT,1.0,1.0,42,5.93478524,0.5029296875,5,11,14,32
WT and WT,1.0,1.0,42,7.41848155,0.5002278645833333,5,11,14,32
WT and WT,1.0,1.0,42,8.90217786,0.501123046875,5,11,14,32
WT and WT,1.0,1.0,42,10.385874170000001,0.5001708984375,5,11,14,32
WT and WT,1.0,1.0,42,11.86957048,0.5000447591145833,5,11,14,32
WT and WT,1.0,1.0,42,13.35326679,0.4998392740885417,5,11,14,32
WT and WT,1.0,1.0,42,14.8369631,0.499798583984375,5,11,14,32
WT and WT,1.0,1.0,42,16.32065941,0.4995580037434896,5,11,14,32
WT and WT,1.0,1.0,42,17.80435572,0.49965438842773435,5,11,14,32
WT and WT,1.0,1.0,42,19.28805203,0.499822998046875,5,11,14,32
WT and WT,1.0,1.0,42,20.771748340000002,0.49983145395914713,5,11,14,32
WT and WT,1.0,1.0,43,0.0,0.5,5,11,14,32
WT and WT,1.0,1.0,43,1.48369631,0.5109375,5,11,14,32
WT and WT,1.0,1.0,43,2.96739262,0.5091145833333334,5,11,14,32
WT and WT,1.0,1.0,43,4.45108893,0.5110677083333334,5,11,14,32
WT and WT,1.0,1.0,43,5.93478524,0.5070963541666667,5,11,14,32
WT and WT,1.0,1.0,43,7.41848155,0.50859375,5,11,14,32
WT and WT,1.0,1.0,43,8.90217786,0.5091634114583333,5,11,14,32
WT and WT,1.0,1.0,43,10.385874170000001,0.5097819010416667,5,11,14,32
WT and WT,1.0,1.0,43,11.86957048,0.5102986653645833,5,11,14,32
WT and WT,1.0,1.0,43,13.35326679,0.510028076171875,5,11,14,32
WT and WT,1.0,1.0,43,14.8369631,0.5106974283854167,5,11,14,32
WT and WT,1.0,1.0,43,16.32065941,0.5106170654296875,5,11,14,32
WT and WT,1.0,1.0,43,17.80435572,0.510339101155599,5,11,14,32
WT and WT,1.0,1.0,43,19.28805203,0.5104113260904948,5,11,14,32
WT and WT,1.0,1.0,43,20.771748340000002,0.5104601542154948,5,11,14,32
WT and WT,1.0,1.0,44,0.0,0.5,5,11,14,32
WT and WT,1.0,1.0,44,1.48369631,0.5036458333333333,5,11,14,32
WT and WT,1.0,1.0,44,2.96739262,0.5010416666666667,5,11,14,32
WT and WT,1.0,1.0,44,4.45108893,0.496484375,5,11,14,32
WT and WT,1.0,1.0,44,5.93478524,0.4986979166666667,5,11,14,32
WT and WT,1.0,1.0,44,7.41848155,0.4969075520833333,5,11,14,32
WT and WT,1.0,1.0,44,8.90217786,0.49680989583333335,5,11,14,32
WT and WT,1.0,1.0,44,10.385874170000001,0.495751953125,5,11,14,32
WT and WT,1.0,1.0,44,11.86957048,0.49471435546875,5,11,14,32
WT and WT,1.0,1.0,44,13.35326679,0.49487508138020836,5,11,14,32
WT and WT,1.0,1.0,44,14.8369631,0.49479573567708335,5,11,14,32
WT and WT,1.0,1.0,44,16.32065941,0.49450581868489585,5,11,14,32
WT and WT,1.0,1.0,44,17.80435572,0.49456329345703126,5,11,14,32
WT and WT,1.0,1.0,44,19.28805203,0.4946839650472005,5,11,14,32
WT and WT,1.0,1.0,44,20.771748340000002,0.494741948445638,5,11,14,32
WT and WT,1.0,1.0,45,0.0,0.5,5,11,14,32
WT and WT,1.0,1.0,45,1.48369631,0.49583333333333335,5,11,14,32
WT and WT,1.0,1.0,45,2.96739262,0.49375,5,11,14,32
WT and WT,1.0,1.0,45,4.45108893,0.49244791666666665,5,11,14,32
WT and WT,1.0,1.0,45,5.93478524,0.4871744791666667,5,11,14,32
WT and WT,1.0,1.0,45,7.41848155,0.49029947916666666,5,11,14,32
WT and WT,1.0,1.0,45,8.90217786,0.4913411458333333,5,11,14,32
WT and WT,1.0,1.0,45,10.385874170000001,0.4912027994791667,5,11,14,32
WT and WT,1.0,1.0,45,11.86957048,0.4915079752604167,5,11,14,32
WT and WT,1.0,1.0,45,13.35326679,0.491845703125,5,11,14,32
WT and WT,1.0,1.0,45,14.8369631,0.4916290283203125,5,11,14,32
WT and WT,1.0,1.0,45,16.32065941,0.4917353312174479,5,11,14,32
WT and WT,1.0,1.0,45,17.80435572,0.4918909708658854,5,11,14,32
WT and WT,1.0,1.0,45,19.28805203,0.49182573954264325,5,11,14,32
WT and WT,1.0,1.0,45,20.771748340000002,0.4918466567993164,5,11,14,32
WT and WT,1.0,1.0,46,0.0,0.5,5,11,14,32
WT and WT,1.0,1.0,46,1.48369631,0.5041666666666667,5,11,14,32
WT and WT,1.0,1.0,46,2.96739262,0.51015625,5,11,14,32
WT and WT,1.0,1.0,46,4.45108893,0.5192708333333333,5,11,14,32
WT and WT,1.0,1.0,46,5.93478524,0.5194010416666667,5,11,14,32
WT and WT,1.0,1.0,46,7.41848155,0.52138671875,5,11,14,32
WT and WT,1.0,1.0,46,8.90217786,0.5233235677083333,5,11,14,32
WT and WT,1.0,1.0,46,10.385874170000001,0.5211344401041667,5,11,14,32
WT and WT,1.0,1.0,46,11.86957048,0.5214925130208333,5,11,14,32
WT and WT,1.0,1.0,46,13.35326679,0.5224650065104167,5,11,14,32
WT and WT,1.0,1.0,46,14.8369631,0.5222859700520833,5,11,14,32
WT and WT,1.0,1.0,46,16.32065941,0.5221857706705729,5,11,14,32
WT and WT,1.0,1.0,46,17.80435572,0.5221616109212239,5,11,14,32
WT and WT,1.0,1.0,46,19.28805203,0.522222391764323,5,11,14,32
WT and WT,1.0,1.0,46,20.771748340000002,0.5222511291503906,5,11,14,32
WT and WT,1.0,1.0,47,0.0,0.5,5,11,14,32
WT and WT,1.0,1.0,47,1.48369631,0.48541666666666666,5,11,14,32
WT and WT,1.0,1.0,47,2.96739262,0.4859375,5,11,14,32
WT and WT,1.0,1.0,47,4.45108893,0.474609375,5,11,14,32
WT and WT,1.0,1.0,47,5.93478524,0.46438802083333336,5,11,14,32
WT and WT,1.0,1.0,47,7.41848155,0.46630859375,5,11,14,32
WT and WT,1.0,1.0,47,8.90217786,0.464990234375,5,11,14,32
WT and WT,1.0,1.0,47,10.385874170000001,0.4654296875,5,11,14,32
WT and WT,1.0,1.0,47,11.86957048,0.4654052734375,5,11,14,32
WT and WT,1.0,1.0,47,13.35326679,0.464825439453125,5,11,14,32
WT and WT,1.0,1.0,47,14.8369631,0.4647135416666667,5,11,14,32
WT and WT,1.0,1.0,47,16.32065941,0.46465810139973956,5,11,14,32
WT and WT,1.0,1.0,47,17.80435572,0.46440327962239586,5,11,14,32
WT and WT,1.0,1.0,47,19.28805203,0.46443023681640627,5,11,14,32
WT and WT,1.0,1.0,47,20.771748340000002,0.4644410451253255,5,11,14,32
WT and WT,1.0,1.0,48,0.0,0.5,5,11,14,32
WT and WT,1.0,1.0,48,1.48369631,0.5067708333333333,5,11,14,32
WT and WT,1.0,1.0,48,2.96739262,0.5036458333333333,5,11,14,32
WT and WT,1.0,1.0,48,4.45108893,0.5028645833333333,5,11,14,32
WT and WT,1.0,1.0,48,5.93478524,0.501953125,5,11,14,32
WT and WT,1.0,1.0,48,7.41848155,0.49990234375,5,11,14,32
